,answers_question_id,answers_date_added,answers_id,answers_author_id,score,comments,q_score,n_score,total_score
7062,782eb1e8995a46bfba7ef5b6c03d7b49,2016-06-19 23:53:36 UTC+0000,249339cc2cc54bdd95c4ca3f756c6855,58fa5e95fe9e480a9349bbb1d7faaddb,1,2,1,1,4
6351,7833a81e6d1a4d1881af629bc3723d64,2012-09-09 12:42:19 UTC+0000,b33a45898a434e88a7436f0cc4aeabc0,b1776598991649088c0a00a6e0a2c766,2,8,1,1,10
4730,7833db2e7b484c6eb7b65417eafc5d49,2016-02-15 06:16:58 UTC+0000,7b1642f9f29244eb8ac858c55ccc4750,c6c20011ea42416481279087a847750b,0,1,1,0,2
3391,7839032a2eab4f68a7f6941d3571576a,2016-04-08 20:42:58 UTC+0000,938b946012414c439f722e90b2ff6c52,97b06576926641838472728d198cefea,0,1,1,0,2
578,78404726a99947998e51fbfc057713b5,2012-03-31 15:08:39 UTC+0000,3fef2754c9004a258823db50a333409b,5309d294514e4064a27469e4f84f58e4,0,1,1,0,2
6421,785847e02f0e4ed4a38c198673feaec3,2014-04-30 01:45:49 UTC+0000,f0ba4502718146fcab37fddec75b3a1c,c1bda2764ee642b3859b1ca6839fa16c,2,3,1,1,5
7782,786072ecf5924651a277059c2e027013,2015-08-13 12:36:37 UTC+0000,30cef7ffdc56462c82541120c7d3c72e,d1f04208de3643c088f4a25e57f1cb2d,2,1,1,1,3
6327,7863f56047de4cbc8049840516feb3ea,2016-10-24 03:55:35 UTC+0000,3635adb6905140b5b27e5acdfc0623fe,752b7fa8c0924273b1c87c4950b52f10,2,1,1,1,3
4529,786c5bb15fc64ed296009133421956bf,2012-09-15 04:47:34 UTC+0000,f643448b6334415697696da3af21307e,05444a2f42454327b2ac4b463c0adbe0,1,1,1,1,3
2920,7871724a850b4a88aee53c8657a7075a,2018-06-07 19:44:56 UTC+0000,d93e0ba3cb22428dab67263c47070fca,a9c8d4fd474048f083703b6811710684,1,1,1,1,3
7308,7872641db02e4e52bc1658d7a5dd940a,2016-03-01 14:05:41 UTC+0000,af19bdbd80f9419c9657b562adc3d1ab,a1006e6a58a0447592e2435caa230f78,0,1,1,0,2
4274,78739f3c0598455db7e1e6306d853bd6,2018-02-14 17:53:32 UTC+0000,a323ecafa2834cf88297e86de4663115,42deada7c50c4859a34615d70193317e,1,1,1,1,3
53,7886ce513f104d4888e53ce909636a84,2011-12-30 04:02:20 UTC+0000,e392fd43c3d04b65be45b1be2441834e,01b3e033848b41f6b7a55cefc59ba61a,9,5,1,1,7
5533,788859e770944ac29d73368ef189b08f,2016-12-28 19:50:20 UTC+0000,41a0959b1a2c475384b179addf4e3b2b,94d3103877654dcda44b8b494a4162a3,1,1,1,1,3
402,7889f36681ed438787db9b7fbee17407,2013-10-01 17:01:18 UTC+0000,7385a0a3c7d2411e8ef4c81951b7008c,986a00b486d9421c872bb527f015cf42,4,3,1,1,5
4003,78b144362d134fe0851af9801108e01b,2016-05-04 14:45:11 UTC+0000,679002ad758b4f2c8e31d81292a91114,96bbbdd06a334805a0501034d9df1aa4,0,1,1,0,2
923,78c2e387716a4064ba50af4033d47332,2016-04-28 16:24:10 UTC+0000,3844040db8b74f1fb9efa4c685f700b6,e963b61ee35c47c49551d0b3eee97782,1,1,1,1,3
5159,78c9605e52d54999b33cffe4a7e1afca,2018-02-15 21:48:11 UTC+0000,42cc6afbd45142b6aa6b40bcc9d792c5,7e721be7613246dd9f1aee1fb31271b2,1,2,1,1,4
4363,78d53149dee84b3eba7396b7fc3d8a4d,2014-03-30 19:15:54 UTC+0000,ca13f364b36741e9b4d21138d881060f,031c50365c1145c3a435627a74732fe1,3,4,1,1,6
2284,78e598d677884612bdfde6e15a6ad849,2018-09-17 12:26:28 UTC+0000,2c6580ebdbcf436d93bf9407683057fb,36ff3b3666df400f956f8335cf53e09e,0,1,1,0,2
2389,78ecf2ed2f3c4d8186caa11d17cf786c,2015-11-25 05:49:09 UTC+0000,4bfeb355a3c14850a2ff018ea5412d1b,615cdd5c43864c17b832ad5378ba4641,5,3,1,1,5
385,78eec1dcdf66442ab5bf96c8e2a049b2,2016-05-16 17:12:16 UTC+0000,adfd2ea858ba4653861946915d826bf9,1cce71b5eeff4656b9fe371118557f1e,2,1,1,1,3
3689,78fe02ded48b41a6a0e230a2bc06935b,2013-12-05 21:50:22 UTC+0000,bbba1c5433c64d23a4d3895095843d1c,3610651286574769b899efd7204265f9,1,1,1,1,3
3613,790293b5a13a4d41b70dbfa323a58e63,2015-05-04 13:17:59 UTC+0000,f41ecd5ad57c4745992eae2c2c807fdd,369f1c8646b649f6997eae7809696bd5,1,1,1,1,3
5280,791622347c694d309c48d1ce8d928ac3,2016-05-14 04:02:31 UTC+0000,7d96981e8bfa4639bc43593a108e9156,58fa5e95fe9e480a9349bbb1d7faaddb,1,2,1,1,4
2323,7921d27d2444483aabb3061380d7fdf4,2016-05-27 20:45:23 UTC+0000,6f049b54098542cbb50305745a9da63a,12e8dea2f3534f6dbc31701cf64f9a4f,1,1,1,1,3
7762,793fc49bf0894b3eb7115b661ff6b866,2015-03-17 17:05:01 UTC+0000,f2c4cc202d2e48e58c5c6682e5e502de,a16b38259e324ca69dbe01e23376a395,1,2,1,1,4
7591,7944a06352f64a6ab6ea0e185ac8eef4,2016-02-23 03:56:42 UTC+0000,60090fb7add64a35b475365834e0a6a0,96bbbdd06a334805a0501034d9df1aa4,1,1,1,1,3
940,794dc30bd27d4606ad06891633b37704,2018-07-14 02:05:07 UTC+0000,fe51a2b722f4492aac56ba434ccd9377,e06eced9a3ca420da404f75caa2d1ad8,1,1,1,1,3
4695,795db4db003f4aa8b38e32f17f495c00,2013-04-15 18:15:28 UTC+0000,266dccfed0e44a91b84f3e8736757a5e,ff9b24dcebc744bebc50f2472502efb9,4,1,1,1,3
3098,795fe5926f1c40cf95917ec2f4ed7266,2014-03-26 19:42:55 UTC+0000,7d735422662d422fbe5d1fb49a18cf8c,c9d16317cc454afaa2833bdd14e0e67b,2,1,1,1,3
6720,79630fa5e5f049ebb4c25fd7a05f533f,2018-02-23 21:15:12 UTC+0000,cccc0d8aceca4d29ac442666d770b933,a6d33c38902546849c36ea7e9e9f0870,1,2,1,1,4
4928,7968ee578931470fbdcf46fb4f106332,2016-04-24 00:10:22 UTC+0000,e8d47188739845bf81889e9d6e2b99cc,58fa5e95fe9e480a9349bbb1d7faaddb,2,5,1,1,7
3823,796eb2c9973f4684b594e3e35d737d9e,2016-10-25 01:25:54 UTC+0000,b358044ec16e47ef86ac9dbd9992892c,88f5d05dfc014444ba4b0617483eb4b0,0,1,1,0,2
6571,7975647c4ffa4e0cb59f4c040ee2d6df,2016-04-28 23:14:00 UTC+0000,7ef2f8891d4b409d83ef47c46fd07501,10005df177a444198e4a6052d8ac7502,2,1,1,1,3
6914,797a0e34fcd44ca78ff8fa11647b7194,2017-11-27 01:42:14 UTC+0000,cfd3a7e182554867a49f2940f86526db,8b30413febb749f582781486ea22f40b,0,1,1,0,2
4586,7988e28309604867b2e7551686ba50fc,2014-04-09 04:39:50 UTC+0000,186fd32612384efbb9f60c12a926e1f7,6774ee9e8f9247728dbbe896726e911a,0,1,1,0,2
3093,79a2371dd97c4c029a27d356676e120d,2018-05-16 11:45:01 UTC+0000,ac5e0db99392435ebda0592a13534318,be5d23056fcb4f1287c823beec5291e1,1,1,1,1,3
2853,79a7f73c25d8495195e8900587a61513,2016-11-10 00:15:42 UTC+0000,0f0b65f383c04c058510c990b29047dd,77fbf1608de84052bca5b42a28360a72,0,1,1,0,2
6,79acffec2c84405984d059f27079f7fd,2018-03-13 03:15:06 UTC+0000,db560eaf375c48df9afd35b36e7058a7,be5d23056fcb4f1287c823beec5291e1,1,2,1,1,4
2444,79c7eba3513744069971306e08643e89,2018-05-31 22:00:06 UTC+0000,c1ec94d5820248f5b8c6fce3beac6359,05ab77d4c6a141b999044ebbf5415b0d,1,1,1,1,3
4594,79d9e834106b4c00840f0692ef623b14,2016-05-19 20:27:55 UTC+0000,c8fb8065da4b495fb0604299b1c0afb0,25f5e94c4cb14e569aeff7cb2c98222f,1,1,1,1,3
1472,79db1f06f09e48f082a059bad0e562f5,2018-09-21 00:14:43 UTC+0000,c0f7fa63e2984ba39aae8ead727409bc,36ff3b3666df400f956f8335cf53e09e,0,1,1,0,2
5290,79dc2f2a1a464f75b3aac74a6b2d800a,2017-03-20 02:05:43 UTC+0000,e72f4154aa2c4a469563d4703b66f42e,6624dab5dbd441b3b2bd61dec51a09f3,2,1,1,1,3
4951,79df0e11ac7949479f2c8249158a7cfc,2016-05-03 00:07:13 UTC+0000,6c2431fe75bf4c44b09c690ac80a4dda,07b56b87a4774d758abfb9d64e57a4c6,2,1,1,1,3
1397,79df4fda0d004a8283cfdf58977d38e3,2015-05-19 17:08:55 UTC+0000,1d8910ff81a346a597424544e6200fb5,b403493d43fe434c98ee997ab23de7f3,0,1,1,0,2
1765,79f70d58f71b44fc81d6c7e09861e689,2015-10-25 00:47:36 UTC+0000,4c782f040a9546948830f924ffbfdf5f,1731d1ea92604b7ebc5fbf15a221cabb,0,2,1,0,3
126,79f89431640a43f09a268a9ed5aaa48c,2016-03-10 01:02:05 UTC+0000,ca4fc80827bf47979b7e9d2e73b9a014,c3b4e11154f74a858779be7ba9b6f00c,3,6,1,1,8
4844,79fc8d5805634cf8a632ba8413d4848c,2015-02-26 18:55:00 UTC+0000,d231cba3b5b14bffbb733e1f4a9acef7,a1006e6a58a0447592e2435caa230f78,0,1,1,0,2
5117,7a079e84e1b44a23a0461bafe7453445,2017-01-30 16:03:26 UTC+0000,db9933b6e3d94b939c09798305580831,6dd29d5757d343eba6eae82e719835ee,1,1,1,1,3
1095,7a08be6263824196b60029e800e0cbb4,2015-11-02 20:14:33 UTC+0000,5fd0e7a81a4443f8aa3f5d6aa0393509,a0243e7c750e4c878fd47fe9cfb56f6f,0,1,1,0,2
7053,7a0e89faabec4171a85fa6914e2ac932,2016-09-09 13:56:49 UTC+0000,b02d38797b4743a9b65cb6e706dfc9b1,f221bf19f433493b8666e093c2365e54,2,1,1,1,3
1193,7a168db453d94a0a9b79e2d5550a9568,2017-01-04 00:11:59 UTC+0000,9422ff72b150420cb3f72ef7c9e32443,36ff3b3666df400f956f8335cf53e09e,1,2,1,1,4
5859,7a18cb437ad448c7a92970959e3220f5,2016-08-29 18:53:34 UTC+0000,cb71e2b61ac249d4a3fb13a0ad916ec2,36ff3b3666df400f956f8335cf53e09e,1,2,1,1,4
3405,7a2407eaca7343bd809833894611cbe3,2018-12-05 18:14:16 UTC+0000,e1fd89b63c964760ad2c2f924d1c9f8d,9c624c0ee41240c69a40ccfdd0e4f63a,1,1,1,1,3
4883,7a2e3de187f944a28f6015deeb1f7c2d,2018-03-01 16:08:56 UTC+0000,201899863b85404d8cd7ce84eaa59f05,5a131e4400d244da9f97309bef0915ae,1,1,1,1,3
4646,7a4b4046f92d4b7dae555562ab650111,2017-02-22 01:53:58 UTC+0000,7680918c66e748329179f6dd301dd55f,a1006e6a58a0447592e2435caa230f78,0,1,1,0,2
2169,7a5663b382724f2a95a62668d1597d71,2016-09-20 07:00:46 UTC+0000,ebdda39663034408822d960ed962e840,9d3ad4a464a64e99925341d617ce647c,1,1,1,1,3
3598,7a74661f62164ab1b45eedc2bf703dcd,2012-01-23 04:51:58 UTC+0000,c61d10eb935e446caabda80bd05efdf7,68ecc66323b8418092fdd724aaf5be94,6,1,1,1,3
6124,7a7de2dc37914999b804b73a7b369042,2016-05-30 17:10:17 UTC+0000,9fadf8d311af4f208562ec5ab0fe6fb5,36ff3b3666df400f956f8335cf53e09e,1,2,1,1,4
5007,7a8ddb5bece040609f6db52bd079bb25,2016-05-13 11:26:33 UTC+0000,8bc99f8fb51d4b2798a85b5c4de8b73e,7919ea19db274c1fb862f3456cd25ac5,1,1,1,1,3
6874,7a94d565ef27422ebaf25efa4c351b80,2016-05-13 18:40:31 UTC+0000,2c0d5985a1b5475b806fa66a5c7a6890,0ad08aa2336c47c2b86c033a38550cc3,1,1,1,1,3
6799,7a9d52c5db214bfa93fc8973d3b833c6,2016-11-09 02:06:40 UTC+0000,19468d32aee44fc8af9b9ae41b77f86b,33b218e4d86b49178043907b5e8d4b60,1,1,1,1,3
6943,7aa137ad02e14863b26ac562ef25d5c7,2015-02-27 00:00:22 UTC+0000,b1462f53d29c478781be60a28f3bc21d,04b72521eb474b8bb79f7bd95e8b637a,3,1,1,1,3
2412,7aaac0d039d9436896958474799c0792,2016-05-13 18:15:34 UTC+0000,66395f3a554e4cec9c79ab3ddd377be7,3ddfcacb3aec499fad320c2a46651c0a,0,1,1,0,2
5952,7aab5c52021a493cba2ddbf2a5c112cd,2016-05-13 16:34:32 UTC+0000,5b60837060644d43883eca0568c26472,6d15a722012441489d7ddf6c8ad9dbc1,0,1,1,0,2
2347,7abae774f9334095b33b16617fb2bafe,2018-04-20 03:38:57 UTC+0000,d3cbe981a1f74c96aa100ee49f26426a,8b81055e41274e099e6bbc4f20d20703,0,1,1,0,2
7619,7ad6fe1769d14bfc8aba41743dcd4408,2014-02-21 21:41:20 UTC+0000,2207dd8498624a54a4292ea79f2de546,a29675ae05a04c6dae90eddeb9b5a845,6,3,1,1,5
2211,7ae50a86bd1749fbb8ffe3675c7101b3,2016-03-03 14:58:49 UTC+0000,24f9c7d626cb4ad09773e13378dc8af0,67dda43361744abf9b9c0ddfe47c3f8a,1,1,1,1,3
6850,7ae7e8ac1cd84bd69f397022a10628d1,2015-10-22 21:26:56 UTC+0000,5a545cd0d1b9420d827f335a0da49c47,36ff3b3666df400f956f8335cf53e09e,0,3,1,0,4
2877,7af629698427481ba8ba2b9d39000aa9,2018-02-06 00:16:57 UTC+0000,ce3913db358542ed9ff37c326adf9f36,cc834e591bbe41b49e426190a58643e9,1,1,1,1,3
4638,7af76d466ce946c3b8ffd37aa610a06b,2017-03-29 06:05:05 UTC+0000,26ec02bbed2e47eca29fd2b551ef8d8f,7c70cf276b444d7ea40d37aea39289b6,1,1,1,1,3
2836,7b048e59d8ad41b28754e0733c7b0916,2016-06-26 03:46:57 UTC+0000,d4217125691d49f68f00d52a3febc5e6,30b1ef88592643dba57c33e4626684c8,2,2,1,1,4
1183,7b13b7ff476148b4aa7281b3fa8466c7,2016-02-26 20:25:27 UTC+0000,919e34fd955541d0949652b0a6ec6ca0,aa27976302f04c74a36ac18825e490c5,1,1,1,1,3
1802,7b24e64ec80440fe893ba38a66c4b0ea,2015-01-02 23:57:51 UTC+0000,f76981d6ade14afaa8a5066d890a1872,93acc65fba694fb5a4a9e590dcd81c68,2,4,0,1,5
5932,7b25b41dc6b9405d8f433156d4500d2f,2016-05-22 18:21:12 UTC+0000,08a1c4286eec4e7d82dcd3d84d01870b,da256714ec984a42a37a3549947461f5,1,4,1,1,6
3742,7b4415e798ea419fa5549203b0e6c4cf,2016-05-12 17:13:36 UTC+0000,eac28c7a1abf439abdba8a1c98caf90e,e08c6ad14ba24315afc5985dedc71be5,1,1,1,1,3
5295,7b5024bbb827495680ab3194788bfd4e,2016-10-05 22:43:16 UTC+0000,1b81e64d9bd3474f9382647f4299c961,a1006e6a58a0447592e2435caa230f78,1,1,1,1,3
432,7b5fe0c079ec4ba5bd748c9b8d71b47b,2017-02-17 19:09:08 UTC+0000,3ee93cb854c1408a9613995a73b3b602,03cf1fd186ce43229b93f29557216762,0,1,1,0,2
4437,7b66245caf1e4a30ab7108760378f0e8,2014-04-10 03:35:31 UTC+0000,7d4efcdefbb74bffa5964b3f1fee4ce0,6774ee9e8f9247728dbbe896726e911a,2,3,1,1,5
4680,7b686de628c345d0b85d59f231c31e3b,2019-01-29 08:13:32 UTC+0000,7ebb0e5e9b544c1eb0c96ffad1d73dfd,c1297398b70744f9a1a4ba200af28ebe,1,2,1,1,4
5953,7b82d2500f8649ddacb3de385a113560,2015-10-28 19:34:44 UTC+0000,8d8c45c2ee35481b85aebbf39faf55bf,36ff3b3666df400f956f8335cf53e09e,0,3,1,0,4
5140,7b9655ab3e6c4c1aa2cb83bd173f86af,2014-03-27 22:54:14 UTC+0000,bd49391c41b042ca86abbd4a1fb17c15,031c50365c1145c3a435627a74732fe1,1,1,1,1,3
7269,7ba68b0c87994845b90c8dab928a88c5,2016-08-16 20:40:01 UTC+0000,1694c193b07c4f839af680b2a76f3768,dbfc21fbff414832beed41c7a5966096,0,1,1,0,2
5548,7bb19456e1ce446baee31ef23e1da3c8,2016-05-16 05:38:31 UTC+0000,2704a64cac02481db59b9c4fbc8aea5e,c65d7dc685a34a39876da7e45b0a027a,0,1,1,0,2
1076,7be7218a3c564ccba7bf7417f78106e6,2018-02-19 22:41:32 UTC+0000,68fc4d296ac14c9b86b829c51f2278ff,36ff3b3666df400f956f8335cf53e09e,1,1,1,1,3
1962,7be989a647df443fbf406f2495709512,2013-04-11 00:04:08 UTC+0000,0c67f67480d24e6cbaf3a2696366fab9,dece48aff8e84131921b63ebbae64de7,4,4,1,1,6
7845,7bea614844814529bb5336eb4961c049,2013-04-12 00:51:17 UTC+0000,163d3f7cae174898823c47845d052dbb,f05b33a454c048f3bbc73f5f3f7f5127,1,1,1,1,3
611,7bef95f6ad7c4c5e852aeb7b272cdfc9,2015-05-28 21:41:56 UTC+0000,d35c1e2dd1914f7e9f66b9de2d3f7f77,a1006e6a58a0447592e2435caa230f78,1,1,1,1,3
6736,7bf76cb4a7344a1ba0619d46558dc9f5,2014-03-24 19:37:08 UTC+0000,30cf62d9ad144bdbbb017efc246c3888,5f4c8c5868cd442e8e0bc218b9a10e03,1,2,1,1,4
334,7bfd508f591d4d48a4da6fd1e2e18859,2012-05-24 04:31:49 UTC+0000,2d79e5b22b774ea989375155659df500,9c5803ae43ca4cf6b27ea85871625116,2,1,1,1,3
4013,7bfe28009ced442090b95ddb456071c0,2017-06-06 14:01:09 UTC+0000,8da6376092ff490697fbc68f63021a4a,c1bda2764ee642b3859b1ca6839fa16c,3,1,1,1,3
3333,7bff229b53ec49599c6a377ddffb0430,2014-03-27 22:37:25 UTC+0000,451d90e2367b49519588a4322e0ce749,6476f8ea22a5474581fff0a080c57342,2,1,1,1,3
1699,7c097978080b4df3a4ab4277e6ca9946,2017-01-24 00:01:43 UTC+0000,5a49d35563744d6fac734d8d265298dd,b74860355dcb4cd7a24efc7e16427589,0,1,1,0,2
215,7c0a31291d4b40838ac1b1d3ca13b27d,2012-01-10 04:53:05 UTC+0000,4c15563eb39a4c2c8ba09daf870ba212,392a273cb57b42389ec01a8fcdaff3af,3,1,1,1,3
5299,7c114f9167f2445b9da81871c6f582b5,2018-02-28 16:16:01 UTC+0000,896412fcb8a64d21b0a33af68a1e58b9,0182076c27374f37be2d36648c8cade0,1,1,1,1,3
1370,7c65a45c49b94d5bbc0fe701f734ab17,2016-08-17 18:48:02 UTC+0000,6e05e018901643a19208589e624a685a,3cbf8444be93437abb2986b7a903303c,0,1,1,0,2
7562,7c92816ea6434881a1a5ac5160141e69,2018-03-07 15:12:39 UTC+0000,827148e064e74b4ca740df1b4a1e48fc,eeb8555e29c840598cc378ceef7859e3,2,1,1,1,3
3227,7c932c42238b40f4ae656f5f00c3a510,2012-10-11 19:23:58 UTC+0000,b8c30745a99f41eeab5881d72d4e2ca0,8442ddfd38bc422fb4677785db0630e6,1,1,1,1,3
2902,7ca4a2c6224443c0b25ec3712cf178d5,2014-04-04 20:44:19 UTC+0000,effbef74c9454033b42414a948dc4639,6774ee9e8f9247728dbbe896726e911a,7,11,0,1,12
5010,7cb4f0dc02984d8a84c078e711482319,2016-05-09 15:16:32 UTC+0000,3c45eecef0cd472da25d4e836a9bde02,ed29d7ba2f4d469ebc04b038e724e784,2,1,1,1,3
1205,7cd2c0584262423bbb8ba24510d94901,2016-01-18 15:37:56 UTC+0000,3cd9a83ab5114c7d8156c1d42d8176e2,a1006e6a58a0447592e2435caa230f78,0,1,1,0,2
7777,7cdba6f746ee416ca0ccdf7caaecb360,2016-05-03 14:07:42 UTC+0000,ed575a57ab494f4c881c03ce62f3531d,6fe279bb21fc48988528078214b0a8c7,0,3,1,0,4
2727,7ce73236016e441aab1f16a939a43446,2017-11-17 20:43:46 UTC+0000,cdf66df033a94067a839a96944a57252,c0d1470427bd4684a5fb21f793c21b73,0,1,1,0,2
1333,7cf80a0c8b844bbc9d2a101443d08b25,2015-04-16 15:24:56 UTC+0000,d032cff8d4554b39bab373a7b5ff8eb3,369f1c8646b649f6997eae7809696bd5,0,3,1,0,4
6375,7d0532009a254dd5a55b8280acb1b80b,2016-09-16 00:46:09 UTC+0000,6d1bf2bd56b7459e8b827a8a5476a9ae,75a5710369f54bb295035daf3b64d3dd,2,1,1,1,3
2584,7d0a4fdea47743c58cdf67e0c18797bd,2017-04-20 17:35:09 UTC+0000,a5b1d8187eb5430284b5ff1f39b4ffeb,64e014ccc7234f3fa9558dd9969e11d4,5,1,1,1,3
4608,7d165ac466fa4cad9ac30f4182fa49db,2017-01-31 04:07:48 UTC+0000,abe971c0fa7b41ada785477f3038eb77,12e8dea2f3534f6dbc31701cf64f9a4f,0,1,1,0,2
4112,7d22d64a0aaa423e93561e276caf4c3b,2016-05-06 03:52:51 UTC+0000,b6710d726381487eb42d4d242bba4967,58fa5e95fe9e480a9349bbb1d7faaddb,0,2,1,0,3
5964,7d2598509b804903bf46abfc231fa66a,2016-05-10 18:44:29 UTC+0000,094216c5c8af424db0edbb20700944f8,3e03883293e94a8782beb98e18f37d2d,0,1,1,0,2
1487,7d618450efef4c9e92fa8cea5de45d97,2017-01-23 23:17:01 UTC+0000,21da2ee6050b458f99442cb269445f35,7b65444486d94628967a24e76ff9c0d2,2,1,1,1,3
3527,7d6bd754327c45689e6f16093c385450,2018-04-12 19:06:17 UTC+0000,aa858f20d846490fb73d7d4584895bdd,209fcd55fefa4fe29ccedcdc26bd5d89,0,1,1,0,2
5260,7d7c2afdb4714ebab92697c1c994d9cb,2015-11-06 18:55:38 UTC+0000,a0eb67e324284e3f99008b82102abc43,a1006e6a58a0447592e2435caa230f78,2,2,1,1,4
6352,7d8357bc422f4525b4491724e29d22ba,2016-07-29 21:24:06 UTC+0000,e519ad0676174ae1a7b3e0b7a5653619,e62d02a4688845f08c340fa39b4382cc,0,1,1,0,2
4569,7d893e36b6c64ad7a467ca10c6efee69,2018-05-06 16:01:52 UTC+0000,f9484076055842de8ac578e416fc83ef,be5d23056fcb4f1287c823beec5291e1,1,1,1,1,3
1226,7d8c3947fb6e45d4acc49438ce194622,2017-01-24 02:30:57 UTC+0000,2d78237de6e9478896088f51a22a84d4,665a4dc589d94329b7a752ad551830ba,1,1,1,1,3
3645,7d972ef28b2343cfad333f2028c67df4,2016-05-12 02:21:05 UTC+0000,55e8fe3d075f4875b76b055dde91adca,2706ab56034d4ead87747b981d4aa741,0,1,1,0,2
4499,7d9ac8d2bcc140e4af58f3ad26b4477d,2017-09-01 22:10:52 UTC+0000,01bccb9ca2f6493997a39b7063337255,8872e658910a4a5988a8d7d8016a691d,3,1,1,1,3
1722,7dae92ae5607447baa8e5273a52d65b1,2015-04-06 14:24:20 UTC+0000,27687d2af360423394f2758701c0dd59,369f1c8646b649f6997eae7809696bd5,1,10,1,1,12
2053,7db83edfd3fc4af0bfdf104d2beb45b4,2018-03-13 22:53:13 UTC+0000,60a93ca023c34a158a2204d6c8283f38,720e334c824e48fa914ccdd60a8ed706,1,1,1,1,3
7824,7dba54f31d85416db2ec2505f7a89174,2015-04-23 11:15:51 UTC+0000,b086304fc5a74ab3b0d9d37c7cbed4c5,36eba0ea1dad4b7c88115fc70e587efa,0,2,1,0,3
6054,7dc1092171e94d80b541b66909a9ca02,2016-02-06 16:44:34 UTC+0000,4fcb9d4d9f4e4e32ad6c6d9485d36c9c,628ba982dfba43c0b6d692983cf5a3a8,1,2,1,1,4
7221,7dc629e658b843ffa0c1159dc88c664a,2016-03-30 16:20:06 UTC+0000,0226c35010064879a8035c1c61373851,369f1c8646b649f6997eae7809696bd5,0,3,1,0,4
6366,7dd3a7157d68461fb014822169c1860c,2017-02-21 16:33:23 UTC+0000,ef7e2d1315f045789b5b2786eb63efbd,bb4fe08bb5424f08972927d90bad9642,1,1,1,1,3
6434,7de4a436ef3a4d6396e5d6ff180535de,2014-08-23 05:12:57 UTC+0000,da43dd6208744a28a7be86a0b500740c,80b31cfb551749e7939c6790f5521b7d,1,2,1,1,4
8041,7df38c9ded4a4474bb4f9c1f659e1ad1,2015-01-26 21:11:31 UTC+0000,fb05e74dafc94f5ab2d9da627a882349,53939a491acb42a4815463845a638186,2,2,1,1,4
6614,7dfeb9ea00b44f6ba5ede0b4953c5cc0,2015-09-16 18:12:33 UTC+0000,dca42179604c48f8aa34b254b253132d,369f1c8646b649f6997eae7809696bd5,2,1,1,1,3
2843,7dfef2e977204580aac6aa7ceb2113b9,2016-05-21 04:19:19 UTC+0000,e575ed360f2d4985a6a38ea348272f5c,bc46e3699d92477ba8c7aa723e54a151,3,1,1,1,3
157,7e0e1f77175e42d4b215052709681f37,2016-05-17 18:28:17 UTC+0000,306e535154a142ee9f8823ae814fde41,7667c23d26ab409ca3e49758f5367925,1,1,1,1,3
7411,7e3e59c4513f4f24a6a83fc2519c858b,2015-09-07 01:47:44 UTC+0000,521ad566bb4d497cbd097888d3fec588,a1006e6a58a0447592e2435caa230f78,1,2,1,1,4
6711,7e51ed2b4d7e4a0d96e7b9e08d1a8a1f,2012-01-18 19:10:26 UTC+0000,3f742b92ff6748b58640337f7a008ac9,05444a2f42454327b2ac4b463c0adbe0,3,1,1,1,3
7296,7e573f57af554644badf0e8796158099,2015-04-28 20:23:47 UTC+0000,1413d50f9f2a4b4ba585af6c6b594321,bc46e3699d92477ba8c7aa723e54a151,1,1,1,1,3
1742,7e7daad04efe4834ac849ab657016fe2,2016-06-07 17:01:11 UTC+0000,374836e8c40e4ff281015fa1e5bc6ebe,de51e745b6354185a0ca5d02dc628416,1,1,1,1,3
865,7e8dac534a354671b8085dc915443bb6,2017-10-18 02:57:18 UTC+0000,9ab0ea2fc8534f25b77f0fc39948bcff,974093c2911e4700bc188272c7649c01,0,1,1,0,2
4671,7e97abb7cab84051bed1c6f0333390d6,2014-09-10 05:22:42 UTC+0000,687673fdd70d4df79777c71be00a96bb,6c45a5332ff44c09b6c3dfdf53d2bc56,1,1,1,1,3
6320,7e9c77b9385647e183bf0d5dc911a353,2015-10-12 17:54:26 UTC+0000,26d1618289d64c27b2b41f3a95ed0418,c3c345b8e5044054a0544296ac29cb88,1,1,1,1,3
4070,7eae560715394883a5e105008e225ae4,2018-01-02 00:15:36 UTC+0000,ad76d376813c44358355fd1f42c370e0,be5d23056fcb4f1287c823beec5291e1,1,1,1,1,3
4192,7eb245be8c824f05b11a20d2adb5e84a,2017-02-09 21:58:25 UTC+0000,29b77add6753426f9524a772450ebd2a,36ff3b3666df400f956f8335cf53e09e,1,2,1,1,4
7229,7ebc20d0050d443688a89dda1c764aa4,2015-10-25 00:51:39 UTC+0000,4ad1a31b097144e9b44d0fc7052d052c,1731d1ea92604b7ebc5fbf15a221cabb,0,2,1,0,3
525,7ec655df73814558aad27669a023f7e5,2018-01-12 14:23:07 UTC+0000,c0444fa5142747ccae4787114644374c,887c5a142b42466fb74740d72989fc74,1,1,1,1,3
6747,7ed270e0374941b68e916d68a9add481,2016-05-18 01:46:03 UTC+0000,a9ded9728d254054a00fc1c564ddcb1d,a38257a138904986827754f4b7c0821e,0,1,1,0,2
6730,7edd3f5979df4fa48fc58693ddc13d13,2014-12-16 23:01:33 UTC+0000,410b28072e86416b9bd02b58535f0901,655aa4d0ba9c4075b099331c88158ee2,1,2,1,1,4
